application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-000865,20/09/2020,BR-002,MI,24,30209.97,Salaried,11.3,644,39775.65,4,4,0,77924.11,Home Purchase,60,6.06,1508.67,0.5993,D,1
APP-000423,23/12/2020,BR-019,MA,25,33022.55,Self-Employed,,,37928.48,13,5,0,24035.57,Home Improvement,48,5.9,563.37,0.2047,D,0
APP-000867,22/08/2022,BR-019,TN,40,16516.81,Salaried,12,529,4928.48,2,1,1,57604.8,Medical,12,6.21,4963.4,3.6061,E,0
APP-000868,13/06/2022,BR-025,PA,56,43792.47,Part-Time,17.4,678,55192.11,14,3,0,77306.01,Debt Consolidation,84,4.91,1089.37,0.2985,C,0
APP-000869,18/02/2021,BR-030,TX,47,66100.18,Salaried,12.4,564,14172.86,15,8,2,56527.31,Debt Consolidation,12,6.94,4889.56,0.8877,E,0
APP-000870,05/01/2021,BR-007,WA,21,48256.56,Unemployed,0.9,660,40413.87,4,5,0,144593.81,Debt Consolidation,84,6.61,2154.85,0.5358,C,1
APP-000871,28/05/2020,BR-028,WI,39,,Salaried,5.8,719,96122.07,13,3,0,149209.06,Auto Loan,24,4.67,6523.98,0.8629,C,1
APP-000872,26/05/2021,BR-011,NJ,64,48988.84,Self-Employed,7.3,651,80300.21,4,0,0,57276.78,Home Improvement,36,5.18,1721.27,0.4216,D,1
APP-000873,10/02/2023,BR-014,CO,63,32899.83,Contract,11,657,59770.66,15,1,0,98190.06,Debt Consolidation,48,6.04,2307.8,0.8418,D,0
APP-000874,02/02/2023,BR-012,FL,37,45415.71,Contract,0.2,662,18888.32,3,5,0,49118.55,Auto Loan,48,5.13,1134.06,0.2996,C,1
APP-000875,27/03/2020,BR-018,CA,70,25090.83,Salaried,0.4,676,18502.48,8,1,0,10340.23,Business,84,5.33,147.76,0.0707,C,1
APP-000876,18/10/2020,BR-012,NJ,69,39563.18,Salaried,0,750,56167.45,11,8,0,86368.34,Debt Consolidation,48,5.95,2026.38,0.6146,B,1
APP-000877,27/03/2020,BR-025,AZ,33,32569.45,Part-Time,7.1,657,28208.3,12,6,0,99853.82,Debt Consolidation,12,6.61,8622.08,3.1767,D,0
APP-000878,03/03/2020,BR-011,TN,46,118787.5,Part-Time,5.9,,72347.42,8,7,0,169424.93,Business,24,4.96,7429.87,0.7506,B,0
APP-000879,06/12/2020,BR-013,NJ,71,31344.57,Salaried,9.3,768,30733.32,14,4,0,65276.67,Medical,60,4.55,1218.44,0.4665,B,0
APP-000880,05/09/2023,BR-012,FL,64,47247.78,Unemployed,6.2,620,31335.56,1,3,0,128236.1,Home Improvement,12,5.43,11003.26,2.7946,D,0
APP-000881,16/03/2023,BR-006,WI,40,48408.99,Salaried,7.3,508,87516.81,7,7,2,112986.02,Business,12,7.94,9825.34,2.4356,E,1
APP-000882,14/12/2021,BR-001,OH,50,75425,Salaried,5.9,645,87803.13,7,1,1,-77442.08,Medical,84,5.44,1110.64,0.1767,D,0
APP-000883,25/07/2022,BR-004,IN,33,32864.3,Self-Employed,7.1,646,36038.26,13,8,2,96259.08,Personal,24,6.33,4280.59,1.563,D,0
APP-000884,09/09/2023,BR-020,CA,38,36920.63,Salaried,3.5,623,48438.62,4,7,0,49757.63,Home Improvement,48,6.67,1183.91,0.3848,D,0
APP-000885,02/07/2020,BR-013,TX,41,22501.02,Self-Employed,7.7,722,1597.22,4,8,0,42743.6,Personal,24,5.81,1890.77,1.0084,B,1
APP-000886,16/04/2020,BR-006,CO,56,36326.35,Contract,14,737,356.57,4,6,0,51368.53,Personal,48,6.11,1208.98,0.3994,B,0
APP-000887,21/02/2023,BR-023,IL,38,85753.95,Part-Time,9.3,684,33049.59,9,2,0,104150.84,Medical,36,5.16,3128.98,0.4379,C,0
APP-000888,28/06/2020,BR-004,IL,53,21213.91,Salaried,10.7,742,35129.02,7,3,0,47649.99,Debt Consolidation,24,4.74,2084.93,1.1794,B,0
APP-000889,01/01/2021,BR-002,WA,58,26932.08,Self-Employed,12.7,695,44898.18,4,4,0,9535.24,Auto Loan,24,5.03,418.45,0.1864,C,0
APP-000890,08/10/2023,BR-007,WA,34,39758.33,Salaried,6.5,677,78053.4,8,0,0,113439.63,Personal,36,6.5,3476.81,1.0494,C,0
APP-000891,15/05/2023,BR-029,MO,46,,Self-Employed,10.5,850,151780,1,4,0,500000,Education,36,3.78,14713.11,1.0056,A,0
APP-000892,11/08/2021,BR-022,IL,21,69001,Salaried,5.6,850,3050.28,6,2,0,187075.71,Home Purchase,12,3.95,15925.21,2.7696,A,0
APP-000893,24/06/2020,BR-003,PA,37,,Self-Employed,7,739,48455.45,14,4,0,30871.85,Auto Loan,36,5.2,928.03,0.4082,B,0
APP-000894,03/05/2020,BR-017,TN,72,40788.99,Salaried,3.9,742,59553.04,10,1,0,27883.76,Home Purchase,24,4.37,1215.45,0.3576,B,0
APP-000895,07/02/2022,BR-011,FL,50,45522.01,Contract,5.1,733,45221.7,14,0,0,142472.55,Auto Loan,24,5.74,6297.79,1.6602,B,1
APP-000896,11/03/2020,BR-010,WA,30,54580.19,Salaried,3.2,662,71762.29,6,4,0,82755.62,Medical,24,5.16,3636.54,0.7995,C,0
APP-000897,07/08/2022,BR-014,FL,64,34780.38,Salaried,12.1,807,42643.41,3,3,0,68949.87,Auto Loan,48,3.46,1540.22,0.5314,A,0
APP-000898,08/10/2021,BR-018,WA,45,112398.26,Salaried,16.1,676,74798.21,15,3,0,105862.75,Business,60,6.21,2056.98,0.2196,C,1
APP-000899,19/01/2022,BR-008,NC,72,69719.81,Salaried,15.5,764,28522.96,7,8,0,198217.23,Education,36,5.05,5945.2,1.0233,B,0
APP-000900,01/05/2022,BR-021,TN,31,22497.84,Contract,10.4,685,29955.3,2,2,0,15383.62,Medical,48,5.74,359.45,0.1917,C,1
APP-000901,12/04/2023,BR-007,NY,50,,Contract,7.5,746,25585.61,4,5,0,111389.37,Personal,60,5.79,2142.61,0.4085,B,0
APP-000902,12/12/2023,BR-022,CO,53,44817.79,Salaried,6.6,673,11925.66,2,7,0,31637.87,Home Purchase,36,5.56,956.19,0.256,C,0
APP-000903,06/05/2021,BR-019,MO,34,27476.49,Salaried,2.9,819,24152.98,15,6,0,47675.42,Home Purchase,60,5.11,902.1,0.394,A,1
APP-000904,06/04/2021,BR-016,TX,40,65862.34,Salaried,13.1,718,95864.9,13,3,0,85180.07,Education,12,4.38,7267.87,1.3242,C,0
APP-000905,25/10/2020,BR-005,FL,47,168758.24,Part-Time,2.7,850,256118.78,3,1,0,350368.62,Education,60,3.75,6413.12,0.456,A,0
APP-000906,26/10/2020,BR-005,NJ,50,,Salaried,16.3,850,77018.39,3,2,0,195377.12,Home Purchase,48,4.32,4439.46,0.8788,A,0
APP-000907,19/09/2021,BR-025,FL,56,67410.26,Salaried,10.5,768,117378.79,14,1,0,120844.7,Auto Loan,36,3.88,3561.37,0.634,B,0
APP-000908,25/01/2022,BR-023,NJ,54,85043.99,Part-Time,14.4,667,136349.95,10,4,0,87874.02,Medical,48,4.95,2021.69,0.2853,C,0
APP-000909,11/01/2021,BR-019,IL,69,72496.22,Salaried,12.1,722,75609.03,7,2,0,120433.69,Home Purchase,12,4.56,10285.76,1.7026,B,1
APP-000910,20/12/2023,BR-024,IL,29,125286.85,Salaried,1.4,709,63103.92,15,2,0,313178.9,Debt Consolidation,84,5.23,4460.37,0.4272,C,0
APP-000911,16/01/2022,BR-023,WA,72,31340.2,Salaried,13.3,681,26898.5,11,2,0,69660.56,Home Improvement,36,4.69,2078.11,0.7957,C,0
APP-000912,12/10/2021,BR-015,CA,28,27374.99,Salaried,0.4,668,35988.34,15,1,0,64462.6,Education,60,5.51,1231.61,0.5399,C,0
APP-000913,06/12/2021,BR-011,MO,70,88349.95,Salaried,0,580,122449.2,1,1,1,185791.26,Education,60,7.44,3717.58,0.5049,E,1
APP-000914,05/05/2021,BR-021,NY,63,35461.03,Contract,12.5,556,66618.74,1,6,0,13332.92,Home Improvement,48,6.64,317.05,0.1073,E,0
APP-000915,27/12/2021,BR-010,TN,65,48500.17,Salaried,3,783,45986.29,1,3,0,168761.55,Home Improvement,60,3.78,3091.27,0.7648,A,0
APP-000916,09/02/2023,BR-013,AZ,31,51945.4,Salaried,6,765,84618.02,3,5,0,53373.85,Debt Consolidation,84,4.03,730.29,0.1687,B,0
APP-000917,15/10/2023,BR-004,MI,22,64901.04,  Salaried,8.5,708,18153.48,4,2,0,192675.47,Medical,12,4.86,16482.1,3.0475,C,0
APP-000918,15/08/2020,BR-019,CA,28,50846.22,Part-Time,4.5,594,40777.34,12,4,0,127068.35,Business,84,7.1,1924.02,0.4541,E,0
APP-000919,06/05/2020,BR-016,TN,47,36704.36,Salaried,2.5,709,16997.83,15,4,0,21552.12,Debt Consolidation,24,4.98,945.33,0.3091,C,0
APP-000920,23/12/2020,BR-011,MD,24,48835.77,Unemployed,,673,25964.05,7,4,0,-51371.11,Medical,12,4.95,4396.57,1.0803,C,1
APP-000921,05/05/2020,BR-008,NJ,22,39639.57,SALARIED,2.5,,65309.65,7,8,0,111725.25,Home Purchase,48,4.25,2535.17,0.7675,B,0
APP-000922,28/06/2022,BR-007,IN,72,35641.09,SELF-EMPLOYED,3.8,710,8721.3,11,1,0,119760.2,Home Purchase,24,5.36,5273.38,1.7755,C,1
APP-000923,11/12/2021,BR-024,PA,32,41339.01,Part-Time,9.7,624,51315.75,6,4,1,85460.46,Business,24,6.69,3814.29,1.1072,D,1
APP-000924,08/09/2021,BR-006,IL,36,12241.72,Salaried,12.8,798,15322.09,13,6,0,21207.74,Home Purchase,12,5.33,1818.75,1.7828,A,0
APP-000925,05/01/2021,BR-001,NJ,38,28045.12,Salaried,,623,51236.12,11,0,0,50009.66,Debt Consolidation,12,5.41,4290.6,1.8359,D,0
APP-000580,04/02/2021,BR-015,CA,70,,Part-Time,7.2,674,56752.83,10,0,0,267794.96,Debt Consolidation,36,5.31,8063.38,1.0335,C,0
APP-000927,04/08/2022,BR-006,PA,35,31688.71,Salaried,11.8,801,16512.39,15,7,0,15413.97,Debt Consolidation,24,4.3,671.41,0.2543,A,0
APP-000928,03/03/2023,BR-007,WI,61,47293.42,Self-Employed,0,755,37221.63,14,6,0,20310.63,Personal,24,5.45,895.15,0.2271,B,0
APP-000929,20/10/2020,BR-005,MD,59,35819.62,Unemployed,3.9,708,33335.83,8,1,0,11533.54,Home Purchase,36,5.12,346.29,0.116,C,0
APP-000930,16/08/2021,BR-026,GA,57,57925.06,Self-Employed,11,642,89570.5,5,0,0,38752.76,Auto Loan,12,6.97,3352.61,0.6945,D,1
APP-000931,30/04/2021,BR-013,NJ,21,55629.04,Self-Employed,5.9,705,64119.65,8,0,0,44216.53,Auto Loan,60,5.01,834.62,0.18,C,0
APP-000932,01/01/2023,BR-029,NY,71,56943.14,Salaried ,9.9,748,39047.56,15,5,0,74357.16,Auto Loan,36,5.21,2235.57,0.4711,B,0
APP-000933,18/01/2022,BR-005,FL,23,56749.32,Salaried,2.9,703,39829.54,14,3,0,135402.04,Medical,12,4.87,11583.36,2.4494,C,0
APP-000934,11/04/2021,BR-018,AZ,35,74475,Salaried,6.8,738,106293.74,2,6,0,162130.2,Auto Loan,60,5.69,3111.11,0.5013,B,0
APP-000935,18/01/2022,BR-020,MD,52,36763.59,Salaried,7.8,435,54972.53,13,4,1,57875.34,Home Purchase,48,7.91,1410.46,0.4604,E,0
APP-000936,16/02/2020,BR-003,OH,36,34020.81,Part-Time,4,686,49028.74,15,5,0,20841.87,Personal,48,4.83,478.37,0.1687,C,0
APP-000937,17/09/2021,BR-008,NY,53,112159.8,Unemployed,3,633,69817.58,14,7,0,-124586.3,Debt Consolidation,48,7.14,2991.47,0.3201,D,0
APP-000938,21/01/2023,BR-005,AZ,26,49871.24,Salaried,2.5,728,72755.84,14,2,0,165121.19,Education,24,5.07,7249.27,1.7443,B,1
APP-000939,31/10/2020,BR-022,MO,61,39094.9,Salaried,6.8,713,67080.01,3,1,0,69298.81,Home Improvement,24,4.9,3037.13,0.9322,C,0
APP-000940,08/05/2021,BR-021,AZ,48,25539.57,Contract,7.1,551,36614.51,10,1,1,57581.25,Auto Loan,24,7.09,2580.41,1.2124,E,0
APP-000941,30/11/2023,BR-019,TN,33,32719.85,Unemployed,4.5,444,7660.89,1,8,2,12555.44,Home Purchase,36,7.54,390.78,0.1433,E,0
APP-000942,15/07/2022,BR-007,AZ,37,147612.11,Salaried,4.5,707,234638.76,15,0,0,283988.51,Home Purchase,24,6.08,12596.78,1.024,C,1
APP-000943,10/04/2020,BR-008,WA,24,35661.78,Salaried,3.3,664,30899.27,5,1,0,104896.89,Home Purchase,48,6.76,2500.22,0.8413,C,1
APP-000944,19/01/2021,BR-024,NY,61,35121.37,Salaried,9.6,630,57085.42,12,3,1,19666.81,Home Improvement,48,6.9,470.03,0.1606,D,0
APP-000945,19/04/2023,BR-029,IN,50,40586.78,Contract,,620,76886.73,11,4,1,50142.74,Auto Loan,84,7.28,763.67,0.2258,D,1
APP-000946,21/04/2020,BR-018,MD,28,29758.03,Salaried,16.1,746,55722.59,12,8,0,74510.24,Personal,36,5.12,2237.16,0.9021,B,1
APP-000947,03/05/2021,BR-006,MO,61,121003.07,Self-Employed,10.4,850,80379.33,4,0,0,197157.84,Auto Loan,24,4.42,8598.47,0.8527,A,0
APP-000948,13/04/2023,BR-022,MO,21,17149.57,Part-Time,1.9,676,3148.84,6,4,0,20206.08,Home Improvement,48,5.97,474.26,0.3319,C,0
APP-000949,26/09/2023,BR-021,WI,37,80093.62,Salaried,11.5,721,110260.68,5,4,0,63523.74,Auto Loan,84,5.92,925.56,0.1387,B,0
APP-000950,03/06/2020,BR-003,OH,24,24546.85,Salaried,12.2,733,44416.64,1,2,0,37950.35,Personal,84,5.73,549.5,0.2686,B,0
APP-000951,06/10/2021,BR-024,WI,40,79357.94,Self-Employed,5.8,795,756.93,2,8,0,136708.91,Home Improvement,84,5.14,1941.24,0.2935,A,0
APP-000952,16/03/2022,BR-012,NJ,68,48318.08,Salaried,12.4,596,48116.91,10,8,1,44405.44,Education,36,6.19,1354.73,0.3365,E,0
APP-000953,09/05/2022,BR-022,FL,63,75268.86,Salaried,7.1,659,99751.11,6,4,0,69722.42,Auto Loan,60,5.25,1323.75,0.211,D,0
APP-000954,05/08/2020,BR-003,MO,29,100996.83,Salaried,8,,32263.07,10,7,0,130350.23,Medical,36,4.47,3875.77,0.4605,C,0
APP-000955,01/08/2022,BR-029,WI,69,88199.95,Self-Employed,4.3,843,6770.58,1,4,0,92959.82,Education,48,4.04,2100.61,0.2858,A,0
APP-000956,23/09/2022,BR-005,CO,38,191856.8,Contract,11.4,671,83741.44,3,6,0,199889.21,Home Purchase,84,5.45,2867.67,0.1794,C,0
APP-000957,04/06/2021,BR-015,IL,61,46232.87,Salaried,11.8,754,71129.3,2,0,0,146689.59,Home Purchase,48,4.88,3370.19,0.8748,B,1
APP-000958,10/06/2020,BR-024,MI,64,11644.25,Salaried,3.2,636,3046.1,3,1,1,4534.97,Auto Loan,24,5.15,199.26,0.2053,D,1
APP-000959,11/04/2021,BR-015,GA,34,57943.19,Salaried,6,,61431.17,5,5,1,127946.97,Auto Loan,12,7,11070.83,2.2928,D,1
APP-000960,27/02/2023,BR-019,MO,23,55451.87,Part-Time,14.3,630,92844.31,9,6,1,119153.46,Education,12,5.96,10252.92,2.2188,D,1
APP-000961,23/10/2021,BR-026,NC,72,121384.83,Part-Time,5.5,,188037.16,10,4,0,190190.13,Business,36,4.04,5618.56,0.5554,B,0
APP-000962,04/11/2021,BR-014,WI,59,,Salaried,6.2,676,25164.87,5,3,0,17838.81,Home Purchase,48,6.06,419.44,0.1806,C,0
APP-000963,31/07/2020,BR-005,AZ,36,39881.44,Salaried,14.1,644,31808.24,7,6,2,106755.08,Education,48,6.75,2544.02,0.7655,D,0
APP-000964,19/11/2022,BR-012,FL,33,33596.55,salaried,8.7,,44984.36,7,7,1,54914.49,Home Improvement,36,7,1695.6,0.6056,D,1
APP-000965,27/02/2023,BR-030,WA,29,38452.91,Salaried ,2.1,754,58224.22,12,8,0,81050.43,Education,24,5.22,3563.79,1.1122,B,0
APP-000966,27/08/2021,BR-025,CA,27,51891.82,Self-Employed,7.2,642,63827.35,4,0,0,74143.3,Home Purchase,60,5.31,1409.73,0.326,D,0
APP-000967,15/05/2021,BR-006,WA,67,67161.58,Part-Time ,6.5,653,35314.79,14,0,0,32906.57,Auto Loan,48,5.44,764.39,0.1366,D,1
APP-000968,07/02/2023,BR-002,NY,30,29337.72,Contract,8.9,582,10982.88,2,8,1,27735.64,Home Improvement,36,7.21,859.06,0.3514,E,1
APP-000969,14/07/2022,BR-023,NY,45,48537.83,Salaried,10.7,819,78564.05,1,6,0,146655.84,Home Purchase,12,3.84,12477.01,3.0847,A,0
APP-000970,04/01/2022,BR-006,OH,42,61028.98,Salaried,10.1,598,87231.02,7,6,2,91994.7,Medical,12,5.99,7917.23,1.5567,E,1
APP-000971,26/11/2022,BR-022,WA,60,45991.19,Unemployed,11.6,518,518.29,9,4,2,-15129.3,Debt Consolidation,60,7.93,306.26,0.0799,E,1
APP-000972,18/01/2023,BR-027,NY,26,29367.48,Contract,0,697,34991.63,15,2,0,50901.74,Auto Loan,48,4.88,1169.47,0.4779,C,1
APP-000973,29/06/2021,BR-022,TX,48,35786.39,Part-Time,14.9,642,10953.84,4,6,1,121541.67,Auto Loan,12,5.84,10451.72,3.5047,D,1
APP-000974,16/10/2020,BR-027,CA,55,93796.76,Contract,9.2,788,95969.64,10,4,0,213574.87,Business,48,5.18,4935.91,0.6315,A,0
APP-000975,07/04/2022,BR-025,MD,28,60345.5,Self-Employed,5.9,700,19467.45,5,7,0,101190.07,Education,84,5.86,1471.46,0.2926,C,1
APP-000976,11/06/2022,BR-023,IN,35,,Salaried,12.1,642,113086.66,9,6,1,109472.84,Medical,60,6.37,2135.3,0.4422,D,0
APP-000977,06/07/2021,BR-005,CO,42,56292.86,SALARIED,2.9,689,35964.02,8,3,0,53029.1,Home Improvement,48,5.17,1225.31,0.2612,C,0
APP-000978,21/04/2022,BR-029,WA,61,54532.65,Salaried,1,840,53284.76,3,1,0,181012.81,Home Purchase,36,4.67,5398.34,1.1879,A,0
APP-000979,14/10/2021,BR-020,AZ,27,62236.83,Unemployed,0,661,49324.91,1,2,0,198939.25,Home Improvement,12,6.8,17195.23,3.3154,C,0
APP-000980,09/07/2023,BR-026,IN,52,39052.5,Salaried,8.5,700,40821.53,8,6,0,85664.59,Debt Consolidation,24,5.25,3767.82,1.1578,C,0
APP-000981,25/03/2022,BR-012,WI,71,34426.64,Self-Employed,6.6,619,44792.95,2,1,1,70732.21,Home Purchase,48,6.18,1666.99,0.5811,D,1
APP-000982,24/10/2022,BR-013,CO,57,50787.43,Salaried,14,718,37823.91,6,6,0,169747.68,Education,36,5.19,5101.98,1.2055,C,0
APP-000983,24/10/2022,BR-010,NY,70,54301.44,Self-Employed,13.5,622,57236.83,14,2,2,25465.75,Home Purchase,24,5.53,1123.27,0.2482,D,0
APP-000984,07/12/2023,BR-028,OH,36,56234.77,Salaried,11.1,712,105968.39,10,2,0,155854.54,Education,24,4.82,6825,1.4564,C,0
APP-000985,31/12/2022,BR-017,IN,56,141481.24,Salaried,6.5,805,267079.81,4,4,0,224380.94,Personal,48,3.75,5041.25,0.4276,A,0
APP-000986,14/04/2021,BR-002,MD,33,23658.88,Salaried,4.9,643,16480.05,6,3,1,39429.24,Debt Consolidation,60,5.44,752.05,0.3814,D,1
APP-000987,26/05/2020,BR-023,IN,67,121532.18,Self-Employed,4.5,611,41476.39,10,7,2,337242.81,Debt Consolidation,36,6.94,10403.83,1.0273,D,1
APP-000988,11/04/2021,BR-016,MO,34,42756.63,Salaried,15.9,778,28024.01,10,7,0,66193.13,Medical,48,4.79,1518.09,0.4261,B,1
APP-000989,25/09/2023,BR-002,FL,42,56158.74,Part-Time,6.6,727,59896.29,7,3,0,86366.07,Medical,12,5.16,7399.92,1.5812,B,0
APP-000990,05/04/2022,BR-008,WA,66,65643.13,Self-Employed,12.1,653,107436.28,1,4,0,29360.11,Business,84,5.58,423.02,0.0773,D,0
APP-000991,13/08/2022,BR-003,OH,31,74222.55,Salaried,6.4,591,87331.57,1,6,0,178013.68,Education,60,6.01,3442.33,0.5565,E,1
APP-000992,22/09/2023,BR-010,IL,34,85830.52,Contract,10.3,542,55317.53,4,4,1,94811.2,Home Purchase,84,7.91,1473.5,0.206,E,1
APP-000993,30/07/2022,BR-027,TN,24,52982.37,Salaried,17.5,694,58572.31,6,2,0,179421.66,Personal,84,6.34,2650.43,0.6003,C,0
APP-000994,05/04/2021,BR-017,AZ,30,99879.29,Salaried,6.2,712,195268.32,5,2,0,238961.32,Education,48,5.57,5565.02,0.6686,C,1
APP-000995,25/05/2020,BR-004,TX,46,84356.24,Salaried,3.9,630,89797.05,8,5,0,177410.63,Home Purchase,36,5.77,5378.71,0.7651,D,0
APP-000996,27/11/2023,BR-028,MO,50,27868.45,SALARIED,6.9,759,6232.91,15,4,0,45002.84,Home Purchase,36,4.93,1347.36,0.5802,B,0
APP-000997,29/07/2023,BR-022,CO,25,106696.66,Salaried,14.1,701,158735.31,1,2,0,186738.98,Home Purchase,84,5.13,2650.77,0.2981,C,0
APP-000998,27/03/2022,BR-016,NC,31,147833.08,Salaried,4.4,720,205418.48,9,5,0,151403.89,Personal,84,6,2211.79,0.1795,B,0
APP-000999,10/07/2022,BR-002,CO,51,45828.42,Unemployed,5.3,681,53872.02,10,7,0,155784.08,Medical,36,5.8,4725.15,1.2373,C,1
APP-001000,28/01/2020,BR-003,MA,28,126116.77,Salaried,6.3,800,106128.5,4,1,0,91516.67,Personal,24,4.05,3976.14,0.3783,A,0
APP-001001,30/09/2023,BR-015,MI,71,46782.25,Salaried,1.2,714,4742.05,1,3,0,79555.59,Home Improvement,12,4.73,6800.71,1.7444,C,1
APP-001002,12/07/2023,BR-012,GA,62,45296.82,Salaried,4.7,683,48424.86,1,3,0,41859.54,Home Purchase,12,6.58,3613.87,0.9574,C,1
APP-001003,20/07/2021,BR-012,NC,32,46884.78,Part-Time,0,648,15932.28,2,3,2,38069.88,Medical,48,5.34,882.6,0.2259,D,0
APP-001004,04/12/2023,BR-012,WI,47,84641.46,Salaried,4.8,798,64244.57,15,1,0,57974.37,Medical,48,4.04,1310.04,0.1857,A,0
APP-001005,20/01/2021,BR-016,MO,65,75109.65,Self-Employed,7.1,629,129222.66,8,6,1,154114.6,Debt Consolidation,12,6.7,13313.73,2.1271,D,1
APP-001006,20/09/2020,BR-009,WI,32,117321.45,Salaried,6.2,635,88208.34,9,2,1,185036.16,Education,84,6.74,2769.23,0.2832,D,0
APP-001007,25/07/2021,BR-008,IN,65,,Contract,2,650,25658.17,12,1,0,159508.24,Auto Loan,84,5.91,2323.31,0.4077,D,1
APP-001008,16/04/2023,BR-007,PA,48,19106.69,Unemployed,,686,31172.32,13,4,0,60141.57,Home Improvement,12,5.19,5153.81,3.2369,C,0
APP-001009,03/12/2023,BR-015,NY,71,55424.54,Self-Employed,6,695,17841.42,7,3,0,18298.67,Personal,24,4.6,799.51,0.1731,C,0
APP-001010,24/05/2021,BR-025,PA,60,44449.14,Salaried,4.4,641,59386.91,1,8,0,75046.63,Medical,12,6.18,6465.21,1.7454,D,1
APP-001011,10/05/2020,BR-022,TX,71,61101.09,Salaried,4.9,718,11351.82,2,0,0,24121.29,Home Improvement,36,5.79,731.52,0.1437,C,0
APP-001012,04/10/2023,BR-013,WA,26,22127.54,Self-Employed,8,727,37983.75,14,3,0,34148.86,Education,60,6.11,661.94,0.359,B,0
APP-001013,17/12/2021,BR-010,OH,51,82510.77,Salaried,12.5,668,74839.42,3,4,0,29715.07,Auto Loan,60,5.49,567.46,0.0825,C,1
APP-001014,09/04/2021,BR-027,IL,61,73002.43,Salaried,4,713,25148.8,3,0,0,151624.11,Home Improvement,24,5.93,6715.29,1.1038,C,0
APP-000130,17/08/2023,BR-028,OH,34,78987.41,Contract,9.6,817,78074.86,12,7,0,143604.44,Education,36,3.36,4199.01,0.6379,A,0
APP-001016,27/01/2021,BR-020,NY,55,34275.61,Contract,7.9,700,31769.37,8,7,0,72509.22,Personal,24,4.95,3179.46,1.1131,C,0
APP-001017,13/07/2022,BR-002,TN,28,77354.52,Self-Employed,7.9,794,49947.14,5,5,0,113200.79,Medical,24,4.16,4923.8,0.7638,A,0
APP-001018,23/11/2021,BR-007,IL,47,26054.61,Self-Employed,8.8,696,3305.4,4,5,0,62970.61,Medical,12,6.08,5421.97,2.4972,C,1
APP-001019,20/03/2023,BR-001,GA,28,86124.63,salaried,3.8,695,113310.71,7,2,0,107414.51,Auto Loan,84,4.89,1512.64,0.2108,C,0
APP-001020,03/08/2020,BR-029,MA,21,51164.79,Salaried,6.5,618,36409.42,2,3,0,94038.34,Medical,60,6.45,1837.77,0.431,D,0
APP-000892,03/04/2022,BR-006,IL,59,116053.88,Salaried,7,,124575.14,2,0,0,314197.27,Personal,84,6.83,4716.01,0.4876,D,1
APP-001022,22/11/2022,BR-010,NJ,68,218133.01,Salaried,,729,159901.09,1,8,0,185959.46,Business,84,4.35,2571.91,0.1415,B,0
APP-001023,11/05/2021,BR-009,AZ,22,,Salaried,5.5,624,14759.5,7,1,1,59672.77,Business,84,5.28,851.28,0.5159,D,1
APP-000520,15/08/2021,BR-014,PA,45,93596.04,Self-Employed,15.5,669,155439.09,11,7,0,98404.24,Home Purchase,12,6.74,8502.81,1.0901,C,1
APP-001025,02/04/2022,BR-017,GA,65,30394.34,Self-Employed,6.1,653,44484.06,11,6,0,86280.64,Home Purchase,24,6.87,3857.92,1.5231,D,0
APP-001026,25/04/2021,BR-026,WA,38,25585.84,Contract,0.9,647,28009.19,8,1,0,67120.02,Debt Consolidation,48,6.71,1598.26,0.7496,D,0
APP-001027,17/03/2023,BR-014,TX,32,,Salaried,6.2,726,45446.8,6,7,0,89594.81,Debt Consolidation,60,5.92,1728.79,0.6493,B,0
APP-001028,27/04/2021,BR-016,MD,69,40700.23,Salaried,2.4,666,22651.2,6,7,0,40632.77,Business,48,5.52,945.35,0.2787,C,0
APP-001029,15/02/2022,BR-015,TX,37,42621.14,Salaried,13.2,640,64508.34,10,1,0,111601.05,Education,60,5.43,2128.11,0.5992,D,1
APP-001030,25/11/2023,BR-009,PA,53,97599.95,Salaried,11.5,751,154045.06,1,4,0,121351.48,Home Improvement,36,5.25,3650.65,0.4489,B,0
APP-001031,27/05/2021,BR-026,FL,28,61911.31,Salaried,15.3,720,51573.96,6,7,0,126879.1,Home Purchase,36,4.33,3764.63,0.7297,B,0
APP-001032,29/08/2021,BR-016,IL,49,54557.19,Salaried,10.6,681,10530.91,15,4,0,84294.73,Auto Loan,36,5.52,2546.12,0.56,C,1
APP-001033,20/08/2023,BR-020,PA,64,42460.08,Salaried,5.6,795,75145.85,12,7,0,67728.06,Home Improvement,24,4.59,2958.9,0.8362,A,0
APP-001034,01/01/2021,BR-003,FL,27,20141.24,Salaried,2.2,625,38007.92,5,8,2,15383.96,Personal,48,6.05,361.65,0.2155,D,1
APP-001035,05/03/2021,BR-028,IL,63,,CONTRACT,1.4,826,14942.79,15,6,0,26130.18,Personal,12,5.19,2239.21,0.3762,A,0
APP-001036,18/07/2021,BR-008,WI,55,63593.59,Unemployed,6.8,629,89360.52,8,3,1,210718.72,Debt Consolidation,12,6.88,18221.15,3.4383,D,0
